i,t,m,index,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
7010600461010,2007,Belgrade,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010600461011,2007,Belgrade,224,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1.609437912
7010600461012,2007,Belgrade,225,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7010600461013,2007,Belgrade,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
7010600461014,2007,Belgrade,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010600981002,2007,Belgrade,228,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7010600981003,2007,Belgrade,229,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7010600981004,2007,Belgrade,230,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361
7010600981005,2007,Belgrade,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010600981006,2007,Belgrade,232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7010600981007,2007,Belgrade,233,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
7010600981010,2007,Belgrade,234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010600981011,2007,Belgrade,235,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.386294361
7010600981012,2007,Belgrade,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010600981013,2007,Belgrade,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010600981014,2007,Belgrade,238,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
7010601481001,2007,Belgrade,239,1,0,3,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1.609437912
7010601481002,2007,Belgrade,240,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7010601481003,2007,Belgrade,241,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7010601481004,2007,Belgrade,242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7010601481005,2007,Belgrade,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7010601481007,2007,Belgrade,244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010601481008,2007,Belgrade,245,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.098612289
7010601481010,2007,Belgrade,246,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7010601481011,2007,Belgrade,247,1,1,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1.609437912
7010601481012,2007,Belgrade,248,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806
7010601481013,2007,Belgrade,249,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7010601481014,2007,Belgrade,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7010601991001,2007,Belgrade,251,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7010601991004,2007,Belgrade,252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010601991005,2007,Belgrade,253,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7010601991008,2007,Belgrade,254,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7010601991010,2007,Belgrade,255,1,1,1,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1.609437912
7010601991013,2007,Belgrade,256,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806
7010602501001,2007,Belgrade,257,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1.386294361
7010602501002,2007,Belgrade,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010602501003,2007,Belgrade,259,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010602501004,2007,Belgrade,260,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.098612289
7010602501009,2007,Belgrade,261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7010602501010,2007,Belgrade,262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010602501011,2007,Belgrade,263,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1.609437912
7010602501013,2007,Belgrade,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010603021002,2007,Belgrade,265,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
7010603021005,2007,Belgrade,266,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7010603021008,2007,Belgrade,267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7010603021009,2007,Belgrade,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010603021010,2007,Belgrade,269,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6931471806
7010603531001,2007,Belgrade,270,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7010603531003,2007,Belgrade,271,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7010603531005,2007,Belgrade,272,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7010603531006,2007,Belgrade,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010603531007,2007,Belgrade,274,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1.386294361
7010603531009,2007,Belgrade,275,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
7010603531010,2007,Belgrade,276,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7010603531011,2007,Belgrade,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010603531012,2007,Belgrade,278,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7010603531013,2007,Belgrade,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010604091003,2007,Belgrade,280,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7010604091006,2007,Belgrade,281,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7010604091007,2007,Belgrade,282,2,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1.791759469
7010604091008,2007,Belgrade,283,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,0,1,1.791759469
7010604091010,2007,Belgrade,284,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010604551001,2007,Belgrade,285,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1.609437912
7010604551003,2007,Belgrade,286,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7010604551004,2007,Belgrade,287,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
7010604551005,2007,Belgrade,288,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010604551010,2007,Belgrade,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010604551011,2007,Belgrade,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7010604551013,2007,Belgrade,291,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1.386294361
7010604551014,2007,Belgrade,292,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
7010605101002,2007,Belgrade,293,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.098612289
7010605101004,2007,Belgrade,294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010605101005,2007,Belgrade,295,3,1,0,2,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1.791759469
7010605101007,2007,Belgrade,296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010605101010,2007,Belgrade,297,2,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1.386294361
7010605101011,2007,Belgrade,298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
7010605561001,2007,Belgrade,299,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010605561002,2007,Belgrade,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010605561004,2007,Belgrade,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7010605561005,2007,Belgrade,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010605561006,2007,Belgrade,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7010605561007,2007,Belgrade,304,2,0,1,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1.609437912
7010605561008,2007,Belgrade,305,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7010605561009,2007,Belgrade,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7010605561010,2007,Belgrade,307,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
7010605561011,2007,Belgrade,308,2,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1.609437912
7010605561012,2007,Belgrade,309,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
7010605561013,2007,Belgrade,310,3,1,2,1,1,0,1,1,0,0,0,0,1,0,0,2,0,1,1.945910149
7011400131001,2007,Belgrade,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400131002,2007,Belgrade,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400131003,2007,Belgrade,313,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011400131005,2007,Belgrade,314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011400131006,2007,Belgrade,315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7011400131009,2007,Belgrade,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400131012,2007,Belgrade,317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400131013,2007,Belgrade,318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7011400801001,2007,Belgrade,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400801004,2007,Belgrade,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011400801005,2007,Belgrade,321,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7011400801006,2007,Belgrade,322,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
7011400801007,2007,Belgrade,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7011400801009,2007,Belgrade,324,1,2,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1.609437912
7011401531001,2007,Belgrade,325,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1.609437912
7011401531003,2007,Belgrade,326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7011401531004,2007,Belgrade,327,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.098612289
7011401531006,2007,Belgrade,328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.098612289
7011401531008,2007,Belgrade,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011401531009,2007,Belgrade,330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
7011401531011,2007,Belgrade,331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7011401531014,2007,Belgrade,332,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7011402221001,2007,Belgrade,333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011402221002,2007,Belgrade,334,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7011402221006,2007,Belgrade,335,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7011402221007,2007,Belgrade,336,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011402221013,2007,Belgrade,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011402891001,2007,Belgrade,338,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011402891002,2007,Belgrade,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011402891003,2007,Belgrade,340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7011402891005,2007,Belgrade,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7011402891006,2007,Belgrade,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011402891007,2007,Belgrade,343,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
7011402891009,2007,Belgrade,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7011402891010,2007,Belgrade,345,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7011402891011,2007,Belgrade,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7011402891012,2007,Belgrade,347,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
7011402891013,2007,Belgrade,348,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.386294361
7011403521001,2007,Belgrade,349,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011403521002,2007,Belgrade,350,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7011403521006,2007,Belgrade,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7011403521007,2007,Belgrade,352,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7011403521009,2007,Belgrade,353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7011403521012,2007,Belgrade,354,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
7011403521013,2007,Belgrade,355,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1.386294361
7012200191001,2007,Belgrade,356,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7012200191003,2007,Belgrade,357,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1.386294361
7012200191004,2007,Belgrade,358,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7012200191005,2007,Belgrade,359,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1.609437912
7012200191006,2007,Belgrade,360,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7012200191007,2007,Belgrade,361,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.098612289
7012200191008,2007,Belgrade,362,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1.609437912
7012200191009,2007,Belgrade,363,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7012200191013,2007,Belgrade,364,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361
7012200191014,2007,Belgrade,365,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7012200701001,2007,Belgrade,366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012200701003,2007,Belgrade,367,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1.098612289
7012200701004,2007,Belgrade,368,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012200701005,2007,Belgrade,369,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7012200701007,2007,Belgrade,370,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.386294361
7012200701010,2007,Belgrade,371,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012200701011,2007,Belgrade,372,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1.791759469
7012200701012,2007,Belgrade,373,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1.098612289
7012200701014,2007,Belgrade,374,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289
7012201561001,2007,Belgrade,375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012201561002,2007,Belgrade,376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7012201561003,2007,Belgrade,377,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1.609437912
7012201561004,2007,Belgrade,378,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289
7012201561005,2007,Belgrade,379,2,0,2,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1.609437912
7012201561006,2007,Belgrade,380,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1.386294361
7012201561007,2007,Belgrade,381,1,2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1.386294361
7012201561008,2007,Belgrade,382,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.098612289
7012201561010,2007,Belgrade,383,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
7012201561011,2007,Belgrade,384,2,0,2,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1.791759469
7012201561014,2007,Belgrade,385,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
7012201981001,2007,Belgrade,386,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
7012201981002,2007,Belgrade,387,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
7012201981003,2007,Belgrade,388,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7012201981004,2007,Belgrade,389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012201981005,2007,Belgrade,390,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.386294361
7012201981006,2007,Belgrade,391,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1.609437912
7012201981007,2007,Belgrade,392,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361
7012201981008,2007,Belgrade,393,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1.098612289
7012201981009,2007,Belgrade,394,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361
7012201981010,2007,Belgrade,395,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361
7012201981011,2007,Belgrade,396,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7012201981012,2007,Belgrade,397,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.386294361
7012201981013,2007,Belgrade,398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7012201981014,2007,Belgrade,399,2,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1.609437912
7012202581001,2007,Belgrade,400,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1.386294361
7012202581003,2007,Belgrade,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7012202581004,2007,Belgrade,402,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
7012202581005,2007,Belgrade,403,2,3,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1.791759469
7012202581006,2007,Belgrade,404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7012202581007,2007,Belgrade,405,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7012202581008,2007,Belgrade,406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7012202581009,2007,Belgrade,407,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289
7012202581010,2007,Belgrade,408,1,2,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1.609437912
7012202581011,2007,Belgrade,409,4,0,3,3,0,0,1,0,2,0,0,0,0,1,1,1,2,2,2.302585093
7012202581013,2007,Belgrade,410,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1.609437912
7014900181001,2007,Belgrade,411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014900181002,2007,Belgrade,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014900181003,2007,Belgrade,413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014900181005,2007,Belgrade,414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7014900181006,2007,Belgrade,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7014900181007,2007,Belgrade,416,2,0,2,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1.609437912
7014900181008,2007,Belgrade,417,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
7014900181009,2007,Belgrade,418,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7014900181010,2007,Belgrade,419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7014900181011,2007,Belgrade,420,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7014900181012,2007,Belgrade,421,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7014900181013,2007,Belgrade,422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7014900851001,2007,Belgrade,423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7014900851002,2007,Belgrade,424,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7014900851003,2007,Belgrade,425,1,3,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1.609437912
7014900851004,2007,Belgrade,426,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1.386294361
7014900851005,2007,Belgrade,427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7014900851006,2007,Belgrade,428,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1.609437912
7014900851007,2007,Belgrade,429,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
7014900851009,2007,Belgrade,430,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
7014900851010,2007,Belgrade,431,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7014900851012,2007,Belgrade,432,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7014900851013,2007,Belgrade,433,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806
7014901581005,2007,Belgrade,434,3,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1.609437912
7014901581011,2007,Belgrade,435,3,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1.609437912
7014901581012,2007,Belgrade,436,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289
7014901581013,2007,Belgrade,437,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7014902211001,2007,Belgrade,438,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361
7014902211002,2007,Belgrade,439,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
7014902211003,2007,Belgrade,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014902211004,2007,Belgrade,441,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7014902211007,2007,Belgrade,442,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7014902211008,2007,Belgrade,443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7014902211009,2007,Belgrade,444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014902211010,2007,Belgrade,445,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.098612289
7014902211013,2007,Belgrade,446,3,2,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1.791759469
7014902211014,2007,Belgrade,447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7014902891001,2007,Belgrade,448,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.386294361
7014902891002,2007,Belgrade,449,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7014902891003,2007,Belgrade,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014902891006,2007,Belgrade,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7014902891007,2007,Belgrade,452,2,0,2,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1.791759469
7014902891012,2007,Belgrade,453,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7014903541001,2007,Belgrade,454,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7014903541003,2007,Belgrade,455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7014903541004,2007,Belgrade,456,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
7014903541005,2007,Belgrade,457,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.386294361
7014903541006,2007,Belgrade,458,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7014903541007,2007,Belgrade,459,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.386294361
