i,t,m,Females 00-03,Females 04-08,Females 09-13,Females 14-18,Females 19-30,Females 31-50,Females 51-99,Males 00-03,Males 04-08,Males 09-13,Males 14-18,Males 19-30,Males 31-50,Males 51-99,log HSize
1010600402039,2013-14,Tigray,2,1,2,0,1,0,0,0,0,1,0,0,1,0,2.079441542
1010600402039,2015-16,Tigray,1,2,1,1,1,0,0,0,0,1,0,0,1,1,2.079441542
1010600402057,2011-12,Tigray,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1.609437912
1010600402057,2013-14,Tigray,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.609437912
1010600402057,2015-16,Tigray,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1.609437912
1010600402075,2011-12,Tigray,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.386294361
1010600402075,2013-14,Tigray,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1.945910149
1010600402075,2015-16,Tigray,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1.945910149
1010600402094,2011-12,Tigray,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1.386294361
1010600402094,2013-14,Tigray,0,2,0,0,0,1,0,1,0,2,0,0,0,1,1.945910149
1010600402094,2015-16,Tigray,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1.791759469
1010600402112,2011-12,Tigray,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1.791759469
1010600402112,2013-14,Tigray,0,1,0,1,1,1,0,1,0,2,0,0,1,0,2.079441542
1010600402112,2015-16,Tigray,0,0,1,0,2,1,0,0,1,1,1,0,1,1,2.079441542
1010600402130,2011-12,Tigray,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.609437912
1010600402130,2013-14,Tigray,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.609437912
1010600402130,2015-16,Tigray,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.386294361
1010600402148,2011-12,Tigray,0,0,1,1,0,1,0,0,2,1,0,0,1,1,1.945910149
1010600402148,2013-14,Tigray,1,0,0,2,0,1,0,0,1,2,0,1,0,1,2.197224577
1010600402148,2015-16,Tigray,0,1,0,1,1,1,0,0,0,2,1,0,0,0,2.079441542
1010600402160,2011-12,Tigray,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.098612289
1010600402160,2013-14,Tigray,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1.609437912
1010600402160,2015-16,Tigray,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1.609437912
1010600402167,2011-12,Tigray,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6931471806
1010600402167,2013-14,Tigray,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6931471806
1010600402167,2015-16,Tigray,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6931471806
010106088801204010,2018-19,Tigray,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.386294361
010106088801204020,2018-19,Tigray,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1.791759469
010106088801204030,2018-19,Tigray,1,2,1,0,0,1,0,0,0,0,2,0,1,1,2.079441542
010106088801204040,2018-19,Tigray,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1.609437912
010106088801204050,2018-19,Tigray,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1.609437912
010106088801204060,2018-19,Tigray,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
010106088801204070,2018-19,Tigray,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1.945910149
010106088801204080,2018-19,Tigray,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.098612289
010106088801204090,2018-19,Tigray,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1.609437912
1.01061E+16,2018-19,Tigray,0,1,0,0,1,0,0,1,1,2,1,0,1,0,2.079441542
1010700116012,2015-16,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010700116035,2015-16,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010700116058,2015-16,Tigray,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.098612289
1010700116081,2015-16,Tigray,0,1,0,1,0,0,1,0,0,0,0,3,0,0,1.791759469
1010700116104,2015-16,Tigray,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1.386294361
1010700116127,2015-16,Tigray,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
1010700116150,2015-16,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010700116173,2015-16,Tigray,0,1,0,2,0,1,0,0,0,2,0,0,1,0,1.945910149
1010700116196,2015-16,Tigray,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.098612289
1010700116219,2015-16,Tigray,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
1010700116242,2015-16,Tigray,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.098612289
1010700116265,2015-16,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1010700116288,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
1010700116311,2015-16,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1010700116334,2015-16,Tigray,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.098612289
010107010100116012,2013-14,Tigray,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.6931471806
010107010100116035,2013-14,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
010107010100116058,2013-14,Tigray,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.098612289
010107010100116081,2013-14,Tigray,0,2,0,1,1,0,1,0,0,0,1,2,0,0,2.079441542
010107010100116104,2013-14,Tigray,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1.386294361
010107010100116127,2013-14,Tigray,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
010107010100116150,2013-14,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010107010100116173,2013-14,Tigray,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1.945910149
010107010100116196,2013-14,Tigray,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471806
010107010100116219,2013-14,Tigray,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
010107010100116242,2013-14,Tigray,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.098612289
010107010100116265,2013-14,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
010107010100116288,2013-14,Tigray,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.386294361
010107010100116311,2013-14,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
010107010100116334,2013-14,Tigray,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471806
010107010100213002,2018-19,Tigray,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.386294361
010107010100213010,2018-19,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
010107010100213018,2018-19,Tigray,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6931471806
010107010100213026,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
010107010100213034,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010107010100213042,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
010107010100213050,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
010107010100213058,2018-19,Tigray,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1.609437912
010107010100213066,2018-19,Tigray,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6931471806
010107010100213074,2018-19,Tigray,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471806
010107010100213082,2018-19,Tigray,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.098612289
010107010100213090,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
010107010100213098,2018-19,Tigray,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6931471806
010107010100213106,2018-19,Tigray,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6931471806
010107010100213114,2018-19,Tigray,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.6931471806
010108010100218003,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.386294361
010108010100218017,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.386294361
010108010100218031,2018-19,Tigray,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.098612289
010108010100218045,2018-19,Tigray,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.098612289
010108010100218059,2018-19,Tigray,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
010108010100218073,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
010108010100218087,2018-19,Tigray,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1.609437912
010108010100218101,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
010108010100218115,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
010108010100218129,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
010108010100218143,2018-19,Tigray,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1.386294361
010108010100218157,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
010108010100218171,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
010108010100218185,2018-19,Tigray,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
010108010100218199,2018-19,Tigray,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.098612289
1020100207002,2011-12,Tigray,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1.609437912
1020100207002,2013-14,Tigray,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1.609437912
1020100207002,2015-16,Tigray,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1.791759469
1020100207012,2011-12,Tigray,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.098612289
1020100207012,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.098612289
1020100207012,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
1020100207017,2011-12,Tigray,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1.386294361
1020100207017,2013-14,Tigray,0,1,0,0,0,1,0,2,0,1,0,0,1,0,1.791759469
1020100207017,2015-16,Tigray,0,1,0,0,0,1,0,2,1,1,0,0,1,0,1.945910149
1020100207027,2011-12,Tigray,0,1,0,2,0,1,0,0,1,2,0,0,1,0,2.079441542
1020100207027,2013-14,Tigray,0,1,0,1,0,1,0,0,0,3,0,1,1,1,2.079441542
1020100207027,2015-16,Tigray,0,0,1,1,1,1,0,1,0,1,1,1,1,0,2.302585093
1020100207032,2011-12,Tigray,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
1020100207047,2011-12,Tigray,0,0,0,0,1,0,0,0,1,2,0,0,1,1,1.609437912
1020100207047,2013-14,Tigray,0,0,0,0,0,1,0,1,1,2,1,0,0,1,1.945910149
1020100207047,2015-16,Tigray,0,0,0,0,0,1,0,1,1,2,1,0,0,1,1.945910149
1020100207062,2011-12,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
1020100207062,2013-14,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
1020100207062,2015-16,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020100207077,2011-12,Tigray,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1.098612289
1020100207077,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1.098612289
1020100207077,2015-16,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020100207092,2011-12,Tigray,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1.791759469
1020100207092,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1.791759469
1020100207092,2015-16,Tigray,0,0,1,0,0,0,1,0,0,0,1,2,0,1,1.791759469
1020100207107,2011-12,Tigray,0,0,0,0,0,0,1,0,1,2,2,1,0,1,2.079441542
1020100207107,2013-14,Tigray,0,0,0,0,0,0,1,0,0,2,2,3,0,1,2.197224577
1020100207107,2015-16,Tigray,0,0,0,0,0,0,1,0,0,1,2,3,0,0,2.079441542
1020100207122,2011-12,Tigray,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1.386294361
1020100207122,2013-14,Tigray,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
1020100207122,2015-16,Tigray,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
1020100207137,2011-12,Tigray,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
1020100207137,2013-14,Tigray,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
1020100207137,2015-16,Tigray,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1.609437912
010201088801806007,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
010201088801806013,2018-19,Tigray,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1.386294361
010201088801806019,2018-19,Tigray,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
010201088801806023,2018-19,Tigray,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1.386294361
010201088801806028,2018-19,Tigray,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
010201088801806037,2018-19,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
010201088801806046,2018-19,Tigray,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.386294361
010201088801806057,2018-19,Tigray,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471806
010201088801806061,2018-19,Tigray,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
010201088801806065,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1.098612289
010201088801806075,2018-19,Tigray,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1.609437912
010201088801806083,2018-19,Tigray,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
1020200107008,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
1020200107034,2015-16,Tigray,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.386294361
1020200107047,2015-16,Tigray,0,2,1,0,0,1,0,0,0,1,1,0,1,0,1.945910149
1020200107073,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
1020200107086,2015-16,Tigray,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1.945910149
1020200107099,2015-16,Tigray,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.386294361
1020200107112,2015-16,Tigray,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1.609437912
1020200107125,2015-16,Tigray,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1.609437912
1020200107151,2015-16,Tigray,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
1020200107164,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200107177,2015-16,Tigray,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
1020200107190,2015-16,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020200802002,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200802002,2013-14,Tigray,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1.609437912
1020200802002,2015-16,Tigray,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1.945910149
1020200802017,2011-12,Tigray,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.098612289
1020200802017,2013-14,Tigray,0,0,1,0,1,0,1,2,1,0,1,0,1,0,2.079441542
1020200802017,2015-16,Tigray,1,0,0,0,1,0,1,0,3,0,1,0,1,0,2.079441542
1020200802028,2011-12,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020200802028,2013-14,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020200802028,2015-16,Tigray,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020200802033,2011-12,Tigray,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1.386294361
1020200802033,2013-14,Tigray,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1.791759469
1020200802033,2015-16,Tigray,0,0,1,0,0,1,0,2,1,0,1,0,1,0,1.945910149
1020200802048,2011-12,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
1020200802048,2013-14,Tigray,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
1020200802048,2015-16,Tigray,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1.609437912
1020200802063,2011-12,Tigray,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1.791759469
1020200802063,2013-14,Tigray,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1.945910149
1020200802063,2015-16,Tigray,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1.791759469
1020200802078,2011-12,Tigray,0,0,0,1,0,1,0,0,2,1,0,1,1,2,2.079441542
1020200802078,2013-14,Tigray,1,0,0,0,0,1,0,0,0,2,2,1,0,2,2.197224577
1020200802078,2015-16,Tigray,0,1,0,0,0,1,0,0,0,2,1,1,0,1,2.079441542
1020200802108,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
1020200802108,2013-14,Tigray,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1.791759469
1020200802108,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1.386294361
1020200802120,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200802120,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200802120,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200802124,2011-12,Tigray,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1.791759469
1020200802124,2013-14,Tigray,0,1,1,1,0,1,0,2,0,0,1,0,1,0,2.079441542
1020200802124,2015-16,Tigray,0,1,0,1,0,1,0,0,2,0,1,0,1,0,1.945910149
1020200802139,2011-12,Tigray,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471806
1020200802139,2013-14,Tigray,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.098612289
1020200802139,2015-16,Tigray,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.098612289
1020200802180,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010202020100107008,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
010202020100107021,2013-14,Tigray,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
010202020100107034,2013-14,Tigray,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
010202020100107047,2013-14,Tigray,2,1,0,1,0,1,0,0,0,2,0,0,1,0,2.079441542
010202020100107060,2013-14,Tigray,1,0,0,0,1,1,0,0,0,0,0,1,2,0,1.791759469
010202020100107073,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1.098612289
010202020100107086,2013-14,Tigray,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
010202020100107099,2013-14,Tigray,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.386294361
010202020100107112,2013-14,Tigray,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1.386294361
010202020100107125,2013-14,Tigray,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.609437912
010202020100107138,2013-14,Tigray,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
010202020100107151,2013-14,Tigray,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
010202020100107164,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010202020100107177,2013-14,Tigray,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
010202020100107190,2013-14,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
010202088801509012,2018-19,Tigray,0,0,0,0,1,0,0,1,2,1,0,0,1,1,1.945910149
010202088801509028,2018-19,Tigray,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1.609437912
010202088801509044,2018-19,Tigray,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1.945910149
010202088801509060,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.098612289
010202088801509076,2018-19,Tigray,0,0,0,1,1,1,0,0,0,0,1,2,0,0,1.945910149
010202088801509092,2018-19,Tigray,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1.609437912
010202088801509108,2018-19,Tigray,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1.791759469
010202088801509124,2018-19,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
010202088801509140,2018-19,Tigray,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1.791759469
010202088801509156,2018-19,Tigray,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.609437912
1020301001002,2011-12,Tigray,0,0,1,2,1,1,0,0,1,1,0,0,1,1,2.079441542
1020301001002,2013-14,Tigray,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1.945910149
1020301001002,2015-16,Tigray,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1.791759469
1020301001017,2011-12,Tigray,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471806
1020301001017,2013-14,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020301001017,2015-16,Tigray,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020301001032,2011-12,Tigray,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6931471806
1020301001032,2013-14,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1020301001032,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001047,2011-12,Tigray,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1.609437912
1020301001047,2013-14,Tigray,0,0,0,0,1,1,0,1,1,2,0,1,1,0,2.079441542
1020301001047,2015-16,Tigray,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1.609437912
1020301001062,2011-12,Tigray,0,0,1,0,2,1,0,0,0,1,1,2,1,1,2.302585093
1020301001062,2013-14,Tigray,0,0,2,0,2,1,0,0,0,0,2,2,1,1,2.397895273
1020301001062,2015-16,Tigray,0,1,1,1,0,1,0,0,0,1,1,2,1,0,2.302585093
1020301001080,2011-12,Tigray,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1.386294361
1020301001080,2013-14,Tigray,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1.386294361
1020301001080,2015-16,Tigray,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1.791759469
1020301001095,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001095,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001095,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001097,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6931471806
1020301001097,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
1020301001097,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.6931471806
1020301001111,2011-12,Tigray,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1.945910149
1020301001111,2013-14,Tigray,1,0,0,0,2,1,0,0,1,1,1,2,0,1,2.302585093
1020301001111,2015-16,Tigray,0,1,0,0,1,1,1,0,0,1,1,3,0,0,2.302585093
1020301001128,2011-12,Tigray,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1.791759469
1020301001128,2013-14,Tigray,1,0,0,0,0,1,0,0,2,1,2,0,1,1,2.079441542
1020301001128,2015-16,Tigray,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1.945910149
1020301001145,2011-12,Tigray,0,1,0,2,1,1,0,0,1,1,0,2,1,1,2.302585093
1020301001145,2013-14,Tigray,0,1,0,1,1,1,0,0,0,1,1,2,0,1,2.197224577
1020301001145,2015-16,Tigray,0,0,2,0,0,1,0,0,0,0,1,2,1,0,2.079441542
1020301001152,2011-12,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001152,2013-14,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020301001152,2015-16,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010203020100103005,2018-19,Tigray,0,2,0,0,0,1,0,0,0,2,0,0,1,1,1.791759469
010203020100103016,2018-19,Tigray,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.098612289
010203020100103027,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
010203020100103038,2018-19,Tigray,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.098612289
010203020100103049,2018-19,Tigray,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1.386294361
010203020100103060,2018-19,Tigray,0,1,1,0,0,1,0,0,0,0,2,0,1,1,1.791759469
010203020100103071,2018-19,Tigray,0,1,1,1,0,1,0,0,1,1,0,1,0,0,2.079441542
010203020100103082,2018-19,Tigray,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1.609437912
010203020100103093,2018-19,Tigray,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
010203020100103104,2018-19,Tigray,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1.609437912
010203020100103115,2018-19,Tigray,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
010203020100103126,2018-19,Tigray,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.098612289
010203020100103137,2018-19,Tigray,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1.791759469
010203020100103148,2018-19,Tigray,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1.098612289
010203020100103159,2018-19,Tigray,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
010203088800910011,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010203088800910025,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010203088800910039,2018-19,Tigray,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1.386294361
010203088800910053,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
010203088800910067,2018-19,Tigray,1,2,0,1,0,1,0,0,0,2,0,0,0,1,2.079441542
010203088800910081,2018-19,Tigray,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.098612289
010203088800910095,2018-19,Tigray,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.386294361
010203088800910109,2018-19,Tigray,0,2,1,1,1,0,0,1,0,0,0,0,1,0,1.945910149
010203088800910123,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
010203088800910137,2018-19,Tigray,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020401702002,2011-12,Tigray,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1.386294361
1020401702002,2013-14,Tigray,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1.791759469
1020401702002,2015-16,Tigray,0,0,2,0,1,0,0,1,1,0,0,0,1,0,1.791759469
1020401702005,2011-12,Tigray,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471806
